frame,n_detections,track_id,x,y,vx,vy,label,hits,frames_missing,confirmed,total_fibers_so_far,total_amorphous_so_far
402,4,37,433.15,33.38,44.146,-30.617,amorphous,21,1,True,9,34
402,4,38,596.53,320.36,41.265,60.682,amorphous,21,2,True,9,34
402,4,39,-65.91,188.86,-25.637,4.62,amorphous,10,3,True,9,34
402,4,40,550.0,96.0,-23.958,4.493,amorphous,14,0,True,9,34
402,4,42,159.0,78.0,20.03,-32.756,fiber,12,0,True,9,34
402,4,43,340.0,193.0,-82.533,-1.78,amorphous,10,0,True,9,34
402,4,44,216.75,42.0,-3.25,-35.0,amorphous,4,1,True,9,34
402,4,45,6.0,141.0,-41.75,11.25,amorphous,4,0,True,9,34
403,5,37,477.29,2.77,44.146,-30.617,amorphous,21,2,True,9,34
403,5,38,637.79,381.04,41.265,60.682,amorphous,21,3,True,9,34
403,5,39,-91.55,193.48,-25.637,4.62,amorphous,10,4,True,9,34
403,5,40,559.0,100.0,-7.479,4.246,amorphous,15,0,True,9,34
403,5,42,162.0,78.0,11.515,-16.378,fiber,13,0,True,9,34
403,5,43,348.0,191.0,-37.266,-1.89,amorphous,11,0,True,9,34
403,5,44,313.0,65.0,21.625,-20.5,amorphous,5,0,True,9,34
403,5,45,6.0,150.0,-20.875,10.125,amorphous,5,0,True,9,34
404,4,37,521.44,-27.85,44.146,-30.617,amorphous,21,3,True,9,34
404,4,38,679.06,441.73,41.265,60.682,amorphous,21,4,True,9,34
404,4,39,-117.18,198.1,-25.637,4.62,amorphous,10,5,True,9,34
404,4,40,583.0,93.0,8.261,-1.377,amorphous,16,0,True,9,34
404,4,42,188.0,80.0,18.758,-7.189,fiber,14,0,True,9,34
404,4,43,362.0,190.0,-11.633,-1.445,amorphous,12,0,True,9,34
404,4,44,328.0,63.0,18.312,-11.25,amorphous,6,0,True,9,34
404,4,45,-14.88,160.12,-20.875,10.125,amorphous,5,1,True,9,34
405,7,37,545.0,99.0,41.573,-10.933,amorphous,22,0,True,9,34
405,7,38,720.32,502.41,41.265,60.682,amorphous,21,5,True,9,34
405,7,39,45.0,83.0,-9.985,-5.357,amorphous,11,0,True,9,34
405,7,40,541.0,239.0,-16.87,72.312,amorphous,17,0,True,9,34
405,7,42,234.0,63.0,32.379,-12.094,fiber,15,0,True,9,34
405,7,43,229.0,196.0,-72.317,2.278,amorphous,13,0,True,9,34
405,7,44,417.0,92.0,53.656,8.875,amorphous,7,0,True,9,34
405,7,45,142.0,61.0,23.562,-17.188,amorphous,6,0,True,9,34
406,5,37,586.57,88.07,41.573,-10.933,amorphous,22,1,True,10,33
406,5,39,57.0,59.0,1.007,-14.678,fiber,12,0,True,10,33
406,5,40,416.0,233.0,-70.935,33.156,amorphous,18,0,True,10,33
406,5,42,331.0,91.0,64.689,7.953,fiber,16,0,True,10,33
406,5,43,96.0,195.0,-102.658,0.639,amorphous,14,0,True,10,33
406,5,44,449.0,96.0,42.828,6.438,amorphous,8,0,True,10,33
406,5,45,165.56,43.81,23.562,-17.188,amorphous,6,1,True,10,33
407,4,37,628.15,77.13,41.573,-10.933,amorphous,22,2,True,9,34
407,4,39,12.0,66.0,-21.996,-3.839,amorphous,13,0,True,9,34
407,4,40,345.07,266.16,-70.935,33.156,amorphous,18,1,True,9,34
407,4,42,392.0,96.0,62.845,6.476,fiber,17,0,True,9,34
407,4,43,24.0,200.0,-87.329,2.819,amorphous,15,0,True,9,34
407,4,44,491.83,102.44,42.828,6.438,amorphous,8,1,True,9,34
407,4,45,280.0,93.0,46.281,-0.594,amorphous,7,0,True,9,34
408,5,37,669.72,66.2,41.573,-10.933,amorphous,22,3,True,9,34
408,5,39,37.0,74.0,1.502,2.08,amorphous,14,0,True,9,34
408,5,40,386.0,229.0,-42.967,15.578,amorphous,19,0,True,9,34
408,5,42,410.0,101.0,40.422,5.738,fiber,18,0,True,9,34
408,5,43,54.0,207.0,-28.665,4.91,amorphous,16,0,True,9,34
408,5,44,534.66,108.88,42.828,6.438,amorphous,8,2,True,9,34
408,5,45,299.0,95.0,32.641,0.703,amorphous,8,0,True,9,34
409,5,37,711.29,55.27,41.573,-10.933,amorphous,22,4,True,8,35
409,5,39,28.0,70.0,-3.749,-0.96,amorphous,15,0,True,8,35
409,5,40,321.0,222.0,-53.984,4.289,amorphous,20,0,True,8,35
409,5,42,388.0,102.0,9.211,3.369,amorphous,19,0,True,8,35
409,5,43,35.0,208.0,-23.832,2.955,amorphous,17,0,True,8,35
409,5,44,577.48,115.31,42.828,6.438,amorphous,8,3,True,8,35
409,5,45,269.0,106.0,1.32,5.852,amorphous,9,0,True,8,35
410,2,37,752.87,44.33,41.573,-10.933,amorphous,22,5,True,8,35
410,2,39,24.25,69.04,-3.749,-0.96,amorphous,15,1,True,8,35
410,2,40,181.0,221.0,-96.992,1.644,amorphous,21,0,True,8,35
410,2,42,397.21,105.37,9.211,3.369,amorphous,19,1,True,8,35
410,2,43,11.17,210.95,-23.832,2.955,amorphous,17,1,True,8,35
410,2,44,620.31,121.75,42.828,6.438,amorphous,8,4,True,8,35
410,2,45,149.0,114.0,-59.34,6.926,amorphous,10,0,True,8,35
411,3,39,17.0,124.0,-4.625,13.02,amorphous,16,0,True,8,35
411,3,40,97.0,220.0,-90.496,0.322,amorphous,22,0,True,8,35
411,3,42,406.42,108.74,9.211,3.369,amorphous,19,2,True,8,35
411,3,43,-12.66,213.91,-23.832,2.955,amorphous,17,2,True,8,35
411,3,44,663.14,128.19,42.828,6.438,amorphous,8,5,True,8,35
411,3,45,98.0,119.0,-55.17,5.963,amorphous,11,0,True,8,35
412,3,39,8.0,138.0,-6.812,13.51,amorphous,17,0,True,8,35
412,3,40,85.0,222.0,-51.248,1.161,amorphous,23,0,True,8,35
412,3,42,415.63,112.11,9.211,3.369,amorphous,19,3,True,8,35
412,3,43,-36.5,216.86,-23.832,2.955,amorphous,17,3,True,8,35
412,3,45,81.0,120.0,-36.085,3.481,amorphous,12,0,True,8,35
413,3,39,24.0,136.0,4.594,5.755,amorphous,18,0,True,8,35
413,3,40,101.0,219.0,-17.624,-0.919,amorphous,24,0,True,8,35
413,3,42,424.84,115.48,9.211,3.369,amorphous,19,4,True,8,35
413,3,43,-60.33,219.82,-23.832,2.955,amorphous,17,4,True,8,35
413,3,45,114.0,116.0,-1.542,-0.259,amorphous,13,0,True,8,35
414,3,39,36.0,120.0,8.297,-5.122,amorphous,19,0,True,8,35
414,3,40,19.0,215.0,-49.812,-2.46,amorphous,25,0,True,8,35
414,3,42,620.0,130.0,27.806,4.485,amorphous,20,0,True,8,35
414,3,43,-84.16,222.77,-23.832,2.955,amorphous,17,5,True,8,35
414,3,45,112.46,115.74,-1.542,-0.259,amorphous,13,1,True,8,35
415,1,39,44.3,114.88,8.297,-5.122,amorphous,19,1,True,8,35
415,1,40,-30.81,212.54,-49.812,-2.46,amorphous,25,1,True,8,35
415,1,42,569.0,126.0,-11.597,0.242,amorphous,21,0,True,8,35
415,1,45,110.92,115.48,-1.542,-0.259,amorphous,13,2,True,8,35
416,1,39,52.59,109.76,8.297,-5.122,amorphous,19,2,True,8,35
416,1,40,-80.62,210.08,-49.812,-2.46,amorphous,25,2,True,8,35
416,1,42,515.0,123.0,-32.799,-1.379,amorphous,22,0,True,8,35
416,1,45,109.37,115.22,-1.542,-0.259,amorphous,13,3,True,8,35
417,1,39,60.89,104.63,8.297,-5.122,amorphous,19,3,True,8,35
417,1,40,-130.44,207.62,-49.812,-2.46,amorphous,25,3,True,8,35
417,1,42,531.0,115.0,-8.399,-4.689,amorphous,23,0,True,8,35
417,1,45,107.83,114.96,-1.542,-0.259,amorphous,13,4,True,8,35
418,1,39,69.19,99.51,8.297,-5.122,amorphous,19,4,True,8,35
418,1,40,-180.25,205.16,-49.812,-2.46,amorphous,25,4,True,8,35
418,1,42,531.0,106.0,-4.2,-6.845,amorphous,24,0,True,8,35
418,1,45,106.29,114.7,-1.542,-0.259,amorphous,13,5,True,8,35
419,2,39,77.48,94.39,8.297,-5.122,amorphous,19,5,True,8,35
419,2,40,-230.06,202.7,-49.812,-2.46,amorphous,25,5,True,8,35
419,2,42,507.0,173.0,-14.1,30.078,amorphous,25,0,True,8,35
419,2,45,469.0,108.0,28.812,-0.796,amorphous,14,0,True,8,35
420,2,42,384.0,171.0,-68.55,14.039,amorphous,26,0,True,8,35
420,2,45,455.0,107.0,7.406,-0.898,amorphous,15,0,True,8,35
421,2,42,345.0,173.0,-53.775,8.019,amorphous,27,0,True,8,35
421,2,45,456.0,109.0,4.203,0.551,amorphous,16,0,True,8,35
422,1,42,376.0,171.0,-11.387,3.01,amorphous,28,0,True,8,35
422,1,45,460.2,109.55,4.203,0.551,amorphous,16,1,True,8,35
423,6,42,348.0,170.0,-19.694,1.005,amorphous,29,0,True,8,35
423,6,45,410.0,101.0,-9.398,-1.725,amorphous,17,0,True,8,35
423,6,46,629.0,276.0,0.0,0.0,amorphous,1,0,False,8,35
423,6,47,612.0,228.0,0.0,0.0,fiber,1,0,False,8,35
423,6,48,560.0,225.0,0.0,0.0,amorphous,1,0,False,8,35
423,6,49,306.0,172.0,0.0,0.0,fiber,1,0,False,8,35
424,4,42,454.0,227.0,43.153,29.002,amorphous,30,0,True,9,36
424,4,45,367.0,99.0,-26.199,-1.862,amorphous,18,0,True,9,36
424,4,46,629.0,276.0,0.0,0.0,amorphous,1,1,False,9,36
424,4,47,612.0,228.0,0.0,0.0,fiber,1,1,False,9,36
424,4,48,461.0,273.0,-99.0,48.0,amorphous,2,0,True,9,36
424,4,49,91.0,172.0,-215.0,0.0,fiber,2,0,True,9,36
425,3,42,352.0,232.0,-29.423,17.001,amorphous,31,0,True,9,36
425,3,45,365.0,98.0,-14.1,-1.431,amorphous,19,0,True,9,36
425,3,46,629.0,276.0,0.0,0.0,amorphous,1,2,False,9,36
425,3,47,612.0,228.0,0.0,0.0,fiber,1,2,False,9,36
425,3,48,374.0,274.0,-93.0,24.5,amorphous,3,0,True,9,36
425,3,49,-124.0,172.0,-215.0,0.0,fiber,2,1,True,9,36
426,2,42,348.0,253.0,-16.712,19.001,amorphous,32,0,True,9,36
426,2,45,373.0,99.0,-3.05,-0.216,amorphous,20,0,True,9,36
426,2,46,629.0,276.0,0.0,0.0,amorphous,1,3,False,9,36
426,2,47,612.0,228.0,0.0,0.0,fiber,1,3,False,9,36
426,2,48,281.0,298.5,-93.0,24.5,amorphous,3,1,True,9,36
426,2,49,-339.0,172.0,-215.0,0.0,fiber,2,2,True,9,36
427,2,42,347.0,251.0,-8.856,8.5,amorphous,33,0,True,9,36
427,2,45,371.0,95.0,-2.525,-2.108,amorphous,21,0,True,9,36
427,2,46,629.0,276.0,0.0,0.0,amorphous,1,4,False,9,36
427,2,47,612.0,228.0,0.0,0.0,fiber,1,4,False,9,36
427,2,48,188.0,323.0,-93.0,24.5,amorphous,3,2,True,9,36
427,2,49,-554.0,172.0,-215.0,0.0,fiber,2,3,True,9,36
428,4,42,208.0,228.0,-73.928,-7.25,amorphous,34,0,True,10,36
428,4,45,307.0,98.0,-33.262,0.446,amorphous,22,0,True,10,36
428,4,46,629.0,276.0,0.0,0.0,amorphous,1,5,False,10,36
428,4,47,632.0,185.0,4.0,-8.6,fiber,2,0,True,10,36
428,4,48,151.0,255.0,-83.667,9.083,amorphous,4,0,True,10,36
428,4,49,-769.0,172.0,-215.0,0.0,fiber,2,4,True,10,36
429,4,42,55.0,213.0,-113.464,-11.125,amorphous,35,0,True,10,36
429,4,45,288.0,95.0,-26.131,-1.277,amorphous,23,0,True,10,36
429,4,47,632.0,181.0,2.0,-6.3,fiber,3,0,True,10,36
429,4,48,65.0,248.0,-84.833,1.042,amorphous,5,0,True,10,36
429,4,49,-984.0,172.0,-215.0,0.0,fiber,2,5,True,10,36
430,4,42,9.0,201.0,-79.732,-11.562,amorphous,36,0,True,10,36
430,4,45,287.0,96.0,-13.566,-0.138,amorphous,24,0,True,10,36
430,4,47,633.0,180.0,1.5,-3.65,fiber,4,0,True,10,36
430,4,48,22.0,252.0,-63.917,2.521,amorphous,6,0,True,10,36
431,3,42,30.0,196.0,-29.366,-8.281,amorphous,37,0,True,10,36
431,3,45,300.0,95.0,-0.283,-0.569,amorphous,25,0,True,10,36
431,3,47,634.5,176.35,1.5,-3.65,fiber,4,1,True,10,36
431,3,48,46.0,249.0,-19.958,-0.24,amorphous,7,0,True,10,36
432,4,42,28.0,193.0,-15.683,-5.641,amorphous,38,0,True,9,37
432,4,45,277.0,87.0,-11.641,-4.285,amorphous,26,0,True,9,37
432,4,47,626.0,181.0,-1.0,-1.575,amorphous,5,0,True,9,37
432,4,48,41.0,249.0,-12.479,-0.12,amorphous,8,0,True,9,37
433,1,42,12.32,187.36,-15.683,-5.641,amorphous,38,1,True,9,37
433,1,45,213.0,84.0,-37.821,-3.642,amorphous,27,0,True,9,37
433,1,47,625.0,179.43,-1.0,-1.575,amorphous,5,1,True,9,37
433,1,48,28.52,248.88,-12.479,-0.12,amorphous,8,1,True,9,37
434,1,42,-3.37,181.72,-15.683,-5.641,amorphous,38,2,True,9,37
434,1,45,204.0,83.0,-23.41,-2.321,amorphous,28,0,True,9,37
434,1,47,624.0,177.85,-1.0,-1.575,amorphous,5,2,True,9,37
434,1,48,16.04,248.76,-12.479,-0.12,amorphous,8,2,True,9,37
435,2,42,-19.05,176.08,-15.683,-5.641,amorphous,38,3,True,9,37
435,2,45,206.0,85.0,-10.705,-0.161,amorphous,29,0,True,9,37
435,2,47,620.0,181.0,-1.5,-0.787,amorphous,6,0,True,9,37
435,2,48,3.56,248.64,-12.479,-0.12,amorphous,8,3,True,9,37
436,0,42,-34.73,170.44,-15.683,-5.641,amorphous,38,4,True,9,37
436,0,45,195.29,84.84,-10.705,-0.161,amorphous,29,1,True,9,37
436,0,47,618.5,180.21,-1.5,-0.787,amorphous,6,1,True,9,37
436,0,48,-8.92,248.52,-12.479,-0.12,amorphous,8,4,True,9,37
437,4,42,149.0,73.0,4.259,-14.82,amorphous,39,0,True,9,37
437,4,45,184.59,84.68,-10.705,-0.161,amorphous,29,2,True,9,37
437,4,47,609.0,186.0,-3.5,0.856,amorphous,7,0,True,9,37
437,4,48,-21.4,248.4,-12.479,-0.12,amorphous,8,5,True,9,37
437,4,50,624.0,227.0,0.0,0.0,fiber,1,0,False,9,37
437,4,51,556.0,222.0,0.0,0.0,amorphous,1,0,False,9,37
438,4,42,86.0,60.0,-29.371,-13.91,amorphous,40,0,True,10,38
438,4,45,173.88,84.52,-10.705,-0.161,amorphous,29,3,True,10,38
438,4,47,595.0,181.0,-8.75,-2.072,amorphous,8,0,True,10,38
438,4,50,602.0,108.0,-22.0,-119.0,fiber,2,0,True,10,38
438,4,51,460.0,212.0,-96.0,-10.0,amorphous,2,0,True,10,38
439,5,42,25.0,55.0,-45.185,-9.455,amorphous,41,0,True,9,39
439,5,45,163.18,84.36,-10.705,-0.161,amorphous,29,4,True,9,39
439,5,47,634.0,226.0,15.125,21.464,amorphous,9,0,True,9,39
439,5,50,562.0,108.0,-31.0,-59.5,amorphous,3,0,True,9,39
439,5,51,395.0,209.0,-80.5,-6.5,amorphous,3,0,True,9,39
439,5,52,555.0,169.0,0.0,0.0,amorphous,1,0,False,9,39
440,5,42,26.0,51.0,-22.093,-6.728,amorphous,42,0,True,9,40
440,5,45,152.47,84.2,-10.705,-0.161,amorphous,29,5,True,9,40
440,5,47,633.0,227.0,7.062,11.232,amorphous,10,0,True,9,40
440,5,50,577.0,108.0,-8.0,-29.75,amorphous,4,0,True,9,40
440,5,51,406.0,208.0,-34.75,-3.75,amorphous,4,0,True,9,40
440,5,52,560.0,169.0,5.0,0.0,amorphous,2,0,True,9,40
441,4,42,53.0,43.0,2.454,-7.364,amorphous,43,0,True,9,40
441,4,47,640.06,238.23,7.062,11.232,amorphous,10,1,True,9,40
441,4,50,600.0,104.0,7.5,-16.875,amorphous,5,0,True,9,40
441,4,51,414.0,205.0,-13.375,-3.375,amorphous,5,0,True,9,40
441,4,52,578.0,162.0,11.5,-3.5,amorphous,3,0,True,9,40
442,3,42,55.45,35.64,2.454,-7.364,amorphous,43,1,True,9,40
442,3,47,647.12,249.46,7.062,11.232,amorphous,10,2,True,9,40
442,3,50,508.0,103.0,-42.25,-8.938,amorphous,6,0,True,9,40
442,3,51,296.0,202.0,-65.688,-3.188,amorphous,6,0,True,9,40
442,3,52,516.0,231.0,-25.25,32.75,amorphous,4,0,True,9,40
443,4,42,183.0,200.0,33.727,35.568,amorphous,44,0,True,9,40
443,4,47,654.19,260.7,7.062,11.232,amorphous,10,3,True,9,40
443,4,50,437.0,97.0,-56.625,-7.469,amorphous,7,0,True,9,40
443,4,51,315.0,171.0,-23.344,-17.094,amorphous,7,0,True,9,40
443,4,52,446.0,229.0,-47.625,15.375,amorphous,5,0,True,9,40
444,3,42,216.73,235.57,33.727,35.568,amorphous,44,1,True,9,40
444,3,47,661.25,271.93,7.062,11.232,amorphous,10,4,True,9,40
444,3,50,418.0,96.0,-37.812,-4.234,amorphous,8,0,True,9,40
444,3,51,279.0,174.0,-29.672,-7.047,amorphous,8,0,True,9,40
444,3,52,408.0,228.0,-42.812,7.188,amorphous,6,0,True,9,40
445,4,42,171.0,208.0,13.863,19.784,amorphous,45,0,True,9,40
445,4,47,668.31,283.16,7.062,11.232,amorphous,10,5,True,9,40
445,4,50,452.0,101.0,-1.906,0.383,amorphous,9,0,True,9,40
445,4,51,299.0,172.0,-4.836,-4.523,amorphous,9,0,True,9,40
445,4,52,423.0,226.0,-13.906,2.594,amorphous,7,0,True,9,40
446,4,42,127.0,210.0,-15.068,10.892,amorphous,46,0,True,9,40
446,4,50,424.0,103.0,-14.953,1.191,amorphous,10,0,True,9,40
446,4,51,273.0,172.0,-15.418,-2.262,amorphous,10,0,True,9,40
446,4,52,402.0,225.0,-17.453,0.797,amorphous,8,0,True,9,40
447,6,42,68.0,172.0,-37.034,-13.554,amorphous,47,0,True,9,40
447,6,50,320.0,109.0,-59.477,3.596,amorphous,11,0,True,9,40
447,6,51,180.0,225.0,-54.209,25.369,amorphous,11,0,True,9,40
447,6,52,516.0,165.0,48.273,-29.602,amorphous,9,0,True,9,40
447,6,53,20.0,209.0,0.0,0.0,amorphous,1,0,False,9,40
447,6,54,591.0,152.0,0.0,0.0,fiber,1,0,False,9,40
448,5,42,32.0,174.0,-36.517,-5.777,amorphous,48,0,True,10,40
448,5,50,270.0,109.0,-54.738,1.798,amorphous,12,0,True,10,40
448,5,51,94.0,230.0,-70.104,15.185,amorphous,12,0,True,10,40
448,5,52,432.0,171.0,-17.863,-11.801,amorphous,10,0,True,10,40
448,5,53,20.0,209.0,0.0,0.0,amorphous,1,1,False,10,40
448,5,54,588.0,133.0,-3.0,-19.0,fiber,2,0,True,10,40
449,6,42,21.0,175.0,-23.759,-2.388,amorphous,49,0,True,9,42
449,6,50,273.0,110.0,-25.869,1.399,amorphous,13,0,True,9,42
449,6,51,72.0,234.0,-46.052,9.592,amorphous,13,0,True,9,42
449,6,52,567.0,150.0,58.568,-16.4,amorphous,11,0,True,9,42
449,6,53,416.0,178.0,198.0,-15.5,amorphous,2,0,True,9,42
449,6,54,591.0,124.0,0.0,-14.0,amorphous,3,0,True,9,42
450,4,42,61.0,174.0,8.121,-1.694,amorphous,50,0,True,9,42
450,4,50,312.0,107.0,6.565,-0.801,amorphous,14,0,True,9,42
450,4,51,95.0,236.0,-11.526,5.796,amorphous,14,0,True,9,42
450,4,52,615.0,139.0,53.284,-13.7,amorphous,12,0,True,9,42
450,4,53,614.0,162.5,198.0,-15.5,amorphous,2,1,True,9,42
450,4,54,591.0,110.0,0.0,-14.0,amorphous,3,1,True,9,42
451,3,42,231.0,109.0,89.06,-33.347,amorphous,51,0,True,10,41
451,3,50,357.0,190.0,25.783,41.1,amorphous,15,0,True,10,41
451,3,51,83.47,241.8,-11.526,5.796,amorphous,14,1,True,10,41
451,3,52,668.28,125.3,53.284,-13.7,amorphous,12,1,True,10,41
451,3,53,812.0,147.0,198.0,-15.5,amorphous,2,2,True,10,41
451,3,54,528.0,119.0,-15.75,-8.25,fiber,4,0,True,10,41
452,4,42,336.0,131.0,97.03,-5.674,amorphous,52,0,True,9,42
452,4,50,227.0,185.0,-52.109,18.05,amorphous,16,0,True,9,42
452,4,51,140.0,108.0,5.487,-29.102,amorphous,15,0,True,9,42
452,4,52,721.57,111.6,53.284,-13.7,amorphous,12,2,True,9,42
452,4,53,1010.0,131.5,198.0,-15.5,amorphous,2,3,True,9,42
452,4,54,458.0,109.0,-42.875,-9.125,amorphous,5,0,True,9,42
453,5,42,435.0,103.0,98.015,-16.837,amorphous,53,0,True,9,42
453,5,50,148.0,183.0,-65.554,8.025,amorphous,17,0,True,9,42
453,5,51,97.0,110.0,-18.757,-13.551,amorphous,16,0,True,9,42
453,5,52,630.0,169.0,29.142,-1.85,amorphous,13,0,True,9,42
453,5,53,1208.0,116.0,198.0,-15.5,amorphous,2,4,True,9,42
453,5,54,311.0,127.0,-94.938,4.438,amorphous,6,0,True,9,42
454,4,42,450.0,104.0,56.508,-7.918,amorphous,54,0,True,9,42
454,4,50,165.0,183.0,-24.277,4.012,amorphous,18,0,True,9,42
454,4,51,118.0,113.0,1.122,-5.275,amorphous,17,0,True,9,42
454,4,52,659.14,167.15,29.142,-1.85,amorphous,13,1,True,9,42
454,4,53,1406.0,100.5,198.0,-15.5,amorphous,2,5,True,9,42
454,4,54,332.0,121.0,-36.969,-0.781,amorphous,7,0,True,9,42
455,5,42,442.0,104.0,24.254,-3.959,amorphous,55,0,True,9,42
