frame,n_detections,track_id,x,y,vx,vy,label,hits,frames_missing,confirmed,total_fibers_so_far,total_amorphous_so_far
455,5,50,167.0,184.0,-11.139,2.506,amorphous,19,0,True,9,42
455,5,51,111.0,109.0,-2.939,-4.638,amorphous,18,0,True,9,42
455,5,52,628.0,168.0,14.071,-1.175,amorphous,14,0,True,9,42
455,5,54,350.0,116.0,-9.484,-2.891,amorphous,8,0,True,9,42
456,4,42,466.25,100.04,24.254,-3.959,amorphous,55,1,True,9,42
456,4,50,50.0,200.0,-64.069,9.253,amorphous,20,0,True,9,42
456,4,51,31.0,110.0,-41.47,-1.819,amorphous,19,0,True,9,42
456,4,52,554.0,168.0,-29.964,-0.588,amorphous,15,0,True,9,42
456,4,54,377.0,99.0,8.758,-9.945,amorphous,9,0,True,9,42
457,3,42,490.51,96.08,24.254,-3.959,amorphous,55,2,True,9,42
457,3,50,-14.07,209.25,-64.069,9.253,amorphous,20,1,True,9,42
457,3,51,20.0,130.0,-26.235,9.091,amorphous,20,0,True,9,42
457,3,52,489.0,168.0,-47.482,-0.294,amorphous,16,0,True,9,42
457,3,54,339.0,91.0,-14.621,-8.973,amorphous,10,0,True,9,42
458,2,42,514.76,92.12,24.254,-3.959,amorphous,55,3,True,9,42
458,2,50,-78.14,218.51,-64.069,9.253,amorphous,20,2,True,9,42
458,2,51,-6.23,139.09,-26.235,9.091,amorphous,20,1,True,9,42
458,2,52,482.0,170.0,-27.241,0.853,amorphous,17,0,True,9,42
458,2,54,340.0,93.0,-6.811,-3.486,amorphous,11,0,True,9,42
459,3,42,539.02,88.16,24.254,-3.959,amorphous,55,4,True,9,42
459,3,50,-142.21,227.76,-64.069,9.253,amorphous,20,3,True,9,42
459,3,51,29.0,142.0,-10.867,7.545,amorphous,21,0,True,9,42
459,3,52,514.0,167.0,2.379,-1.073,amorphous,18,0,True,9,42
459,3,54,363.0,93.0,8.095,-1.743,amorphous,12,0,True,9,42
460,2,42,563.27,84.2,24.254,-3.959,amorphous,55,5,True,9,42
460,2,50,-206.28,237.01,-64.069,9.253,amorphous,20,4,True,9,42
460,2,51,18.13,149.55,-10.867,7.545,amorphous,21,1,True,9,42
460,2,52,447.0,169.0,-32.31,0.463,amorphous,19,0,True,9,42
460,2,54,369.0,96.0,7.047,0.628,amorphous,13,0,True,9,42
461,3,42,596.0,159.0,24.96,2.604,amorphous,56,0,True,9,42
461,3,50,-270.35,246.27,-64.069,9.253,amorphous,20,5,True,9,42
461,3,51,7.27,157.09,-10.867,7.545,amorphous,21,2,True,9,42
461,3,52,339.0,164.0,-70.155,-2.268,amorphous,20,0,True,9,42
461,3,54,361.0,90.0,-0.476,-2.686,amorphous,14,0,True,9,42
462,3,42,629.0,158.0,28.98,0.802,amorphous,57,0,True,9,42
462,3,51,-3.6,164.64,-10.867,7.545,amorphous,21,3,True,9,42
462,3,52,519.0,161.0,54.922,-2.634,amorphous,21,0,True,9,42
462,3,54,357.0,88.0,-2.238,-2.343,amorphous,15,0,True,9,42
463,4,42,624.0,157.0,11.99,-0.099,amorphous,58,0,True,9,42
463,4,51,304.0,167.0,28.941,6.898,amorphous,22,0,True,9,42
463,4,52,517.0,160.0,26.461,-1.817,amorphous,22,0,True,9,42
463,4,54,370.0,90.0,5.381,-0.171,amorphous,16,0,True,9,42
464,3,42,635.99,156.9,11.99,-0.099,amorphous,58,1,True,9,42
464,3,51,316.0,164.0,20.471,1.949,amorphous,23,0,True,9,42
464,3,52,541.0,155.0,25.231,-3.409,amorphous,23,0,True,9,42
464,3,54,395.0,91.0,15.19,0.414,amorphous,17,0,True,9,42
465,4,42,587.0,162.0,-3.255,1.2,amorphous,59,0,True,9,42
465,4,51,210.0,165.0,-42.765,1.474,amorphous,24,0,True,9,42
465,4,52,390.0,160.0,-62.885,0.796,amorphous,24,0,True,9,42
465,4,54,331.0,87.0,-24.405,-1.793,amorphous,18,0,True,9,42
466,5,42,548.0,162.0,-21.127,0.6,amorphous,60,0,True,9,42
466,5,51,128.0,163.0,-62.382,-0.263,amorphous,25,0,True,9,42
466,5,52,236.0,162.0,-108.442,1.398,amorphous,25,0,True,9,42
466,5,54,310.0,84.0,-22.702,-2.396,amorphous,19,0,True,9,42
466,5,55,545.0,126.0,0.0,0.0,fiber,1,0,False,9,42
467,4,42,538.0,162.0,-15.564,0.3,amorphous,61,0,True,10,42
467,4,51,65.62,162.74,-62.382,-0.263,amorphous,25,1,True,10,42
467,4,52,135.0,170.0,-104.721,4.699,amorphous,26,0,True,10,42
467,4,54,309.0,85.0,-11.851,-0.698,amorphous,20,0,True,10,42
467,4,55,514.0,123.0,-31.0,-3.0,fiber,2,0,True,10,42
468,4,42,566.0,162.0,6.218,0.15,amorphous,62,0,True,9,43
468,4,51,3.24,162.47,-62.382,-0.263,amorphous,25,2,True,9,43
468,4,52,134.0,173.0,-52.861,3.849,amorphous,27,0,True,9,43
468,4,54,322.0,84.0,0.574,-0.849,amorphous,21,0,True,9,43
468,4,55,539.0,121.0,-3.0,-2.5,amorphous,3,0,True,9,43
469,4,42,530.0,166.0,-14.891,2.075,amorphous,63,0,True,10,42
469,4,51,-59.15,162.21,-62.382,-0.263,amorphous,25,3,True,10,42
469,4,52,93.0,180.0,-46.93,5.425,amorphous,28,0,True,10,42
469,4,54,300.0,85.0,-10.713,0.075,amorphous,22,0,True,10,42
469,4,55,509.0,119.0,-16.5,-2.25,fiber,4,0,True,10,42
470,3,42,415.0,174.0,-64.945,5.038,amorphous,64,0,True,10,42
470,3,51,-121.53,161.95,-62.382,-0.263,amorphous,25,4,True,10,42
470,3,52,46.07,185.42,-46.93,5.425,amorphous,28,1,True,10,42
470,3,54,245.0,81.0,-32.856,-1.962,amorphous,23,0,True,10,42
470,3,55,373.0,126.0,-76.25,2.375,fiber,5,0,True,10,42
471,3,42,355.0,174.0,-62.473,2.519,amorphous,65,0,True,10,42
471,3,51,-183.91,161.69,-62.382,-0.263,amorphous,25,5,True,10,42
471,3,52,-0.86,190.85,-46.93,5.425,amorphous,28,2,True,10,42
471,3,54,222.0,75.0,-27.928,-3.981,amorphous,24,0,True,10,42
471,3,55,266.0,130.0,-91.625,3.188,fiber,6,0,True,10,42
472,3,42,357.0,175.0,-30.236,1.759,amorphous,66,0,True,10,42
472,3,52,-47.79,196.27,-46.93,5.425,amorphous,28,3,True,10,42
472,3,54,223.0,80.0,-13.464,0.509,amorphous,25,0,True,10,42
472,3,55,231.0,133.0,-63.312,3.094,fiber,7,0,True,10,42
473,3,42,393.0,174.0,2.882,0.38,amorphous,67,0,True,10,42
473,3,52,-94.72,201.7,-46.93,5.425,amorphous,28,4,True,10,42
473,3,54,254.0,81.0,8.768,0.755,amorphous,26,0,True,10,42
473,3,55,265.0,138.0,-14.656,4.047,fiber,8,0,True,10,42
474,2,42,395.88,174.38,2.882,0.38,amorphous,67,1,True,10,42
474,2,52,-141.65,207.12,-46.93,5.425,amorphous,28,5,True,10,42
474,2,54,240.0,87.0,-2.616,3.377,amorphous,27,0,True,10,42
474,2,55,309.0,175.0,14.672,20.523,fiber,9,0,True,10,42
475,2,42,398.76,174.76,2.882,0.38,amorphous,67,2,True,10,42
475,2,54,153.0,94.0,-44.808,5.189,amorphous,28,0,True,10,42
475,2,55,221.0,178.0,-36.664,11.762,fiber,10,0,True,10,42
476,2,42,401.65,175.14,2.882,0.38,amorphous,67,3,True,9,43
476,2,54,76.0,98.0,-60.904,4.594,amorphous,29,0,True,9,43
476,2,55,197.0,182.0,-30.332,7.881,amorphous,11,0,True,9,43
477,2,42,404.53,175.52,2.882,0.38,amorphous,67,4,True,9,43
477,2,54,82.0,100.0,-27.452,3.297,amorphous,30,0,True,9,43
477,2,55,223.0,179.0,-2.166,2.44,amorphous,12,0,True,9,43
478,2,42,407.41,175.9,2.882,0.38,amorphous,67,5,True,9,43
478,2,54,81.0,94.0,-14.226,-1.351,amorphous,31,0,True,9,43
478,2,55,229.0,176.0,1.917,-0.28,amorphous,13,0,True,9,43
479,1,54,90.0,177.0,-2.613,40.824,amorphous,32,0,True,9,43
479,1,55,230.92,175.72,1.917,-0.28,amorphous,13,1,True,9,43
480,0,54,87.39,217.82,-2.613,40.824,amorphous,32,1,True,9,43
480,0,55,232.83,175.44,1.917,-0.28,amorphous,13,2,True,9,43
481,0,54,84.77,258.65,-2.613,40.824,amorphous,32,2,True,9,43
481,0,55,234.75,175.16,1.917,-0.28,amorphous,13,3,True,9,43
482,0,54,82.16,299.47,-2.613,40.824,amorphous,32,3,True,9,43
482,0,55,236.67,174.88,1.917,-0.28,amorphous,13,4,True,9,43
483,0,54,79.55,340.3,-2.613,40.824,amorphous,32,4,True,9,43
483,0,55,238.58,174.6,1.917,-0.28,amorphous,13,5,True,9,43
484,0,54,76.93,381.12,-2.613,40.824,amorphous,32,5,True,9,43
488,2,56,603.0,166.0,0.0,0.0,fiber,1,0,False,9,43
488,2,57,605.0,95.0,0.0,0.0,amorphous,1,0,False,9,43
489,3,56,610.0,161.0,7.0,-5.0,fiber,2,0,True,10,44
489,3,57,525.0,93.0,-80.0,-2.0,amorphous,2,0,True,10,44
489,3,58,535.0,163.0,0.0,0.0,amorphous,1,0,False,10,44
490,2,56,617.0,156.0,7.0,-5.0,fiber,2,1,True,10,45
490,2,57,484.0,92.0,-60.5,-1.5,amorphous,3,0,True,10,45
490,2,58,542.0,163.0,7.0,0.0,amorphous,2,0,True,10,45
491,2,56,624.0,151.0,7.0,-5.0,fiber,2,2,True,10,45
491,2,57,516.0,93.0,-14.25,-0.25,amorphous,4,0,True,10,45
491,2,58,554.0,161.0,9.5,-1.0,amorphous,3,0,True,10,45
492,2,56,631.0,146.0,7.0,-5.0,fiber,2,3,True,10,45
492,2,57,502.0,90.0,-14.125,-1.625,amorphous,5,0,True,10,45
492,2,58,524.0,159.0,-10.25,-1.5,amorphous,4,0,True,10,45
493,3,56,364.0,142.0,-27.25,-4.875,fiber,3,0,True,10,45
493,3,57,389.0,83.0,-63.562,-4.312,amorphous,6,0,True,10,45
493,3,58,384.0,180.0,-75.125,9.75,amorphous,5,0,True,10,45
494,4,56,240.0,148.0,-75.625,0.562,fiber,4,0,True,10,45
494,4,57,311.0,71.0,-70.781,-8.156,amorphous,7,0,True,10,45
494,4,58,317.0,190.0,-71.062,9.875,amorphous,6,0,True,10,45
494,4,59,627.0,129.0,0.0,0.0,amorphous,1,0,False,10,45
495,4,56,182.0,161.0,-66.812,6.781,fiber,5,0,True,10,46
495,4,57,292.0,70.0,-44.891,-4.578,amorphous,8,0,True,10,46
495,4,58,314.0,194.0,-37.031,6.938,amorphous,7,0,True,10,46
495,4,59,620.0,136.0,-7.0,7.0,amorphous,2,0,True,10,46
496,2,56,115.19,167.78,-66.812,6.781,fiber,5,1,True,10,46
496,2,57,318.0,66.0,-9.445,-4.289,amorphous,9,0,True,10,46
496,2,58,339.0,192.0,-6.016,2.469,amorphous,8,0,True,10,46
496,2,59,613.0,143.0,-7.0,7.0,amorphous,2,1,True,10,46
497,4,56,102.0,170.0,-53.406,5.641,fiber,6,0,True,10,46
497,4,57,250.0,64.0,-38.723,-3.145,amorphous,10,0,True,10,46
497,4,58,265.0,191.0,-40.008,0.734,amorphous,9,0,True,10,46
497,4,59,563.0,127.0,-17.75,1.25,amorphous,3,0,True,10,46
498,3,56,48.59,175.64,-53.406,5.641,fiber,6,1,True,10,46
498,3,57,134.0,61.0,-77.361,-3.072,amorphous,11,0,True,10,46
498,3,58,196.0,187.0,-54.504,-1.633,amorphous,10,0,True,10,46
498,3,59,430.0,112.0,-75.375,-6.875,amorphous,4,0,True,10,46
499,3,56,-4.81,181.28,-53.406,5.641,fiber,6,2,True,10,46
499,3,57,58.0,68.0,-76.681,1.964,amorphous,12,0,True,10,46
499,3,58,170.0,190.0,-40.252,0.684,amorphous,11,0,True,10,46
499,3,59,361.0,107.0,-72.188,-5.938,amorphous,5,0,True,10,46
500,3,56,-58.22,186.92,-53.406,5.641,fiber,6,3,True,10,46
500,3,57,51.0,78.0,-41.84,5.982,amorphous,13,0,True,10,46
500,3,58,179.0,193.0,-15.626,1.842,amorphous,12,0,True,10,46
500,3,59,367.0,106.0,-33.094,-3.469,amorphous,6,0,True,10,46
501,3,56,-111.62,192.56,-53.406,5.641,fiber,6,4,True,10,46
501,3,57,50.0,79.0,-21.42,3.491,amorphous,14,0,True,10,46
501,3,58,162.0,194.0,-16.313,1.421,amorphous,13,0,True,10,46
501,3,59,380.0,98.0,-10.047,-5.734,amorphous,7,0,True,10,46
502,2,56,-165.03,198.2,-53.406,5.641,fiber,6,5,True,10,46
502,2,57,28.58,82.49,-21.42,3.491,amorphous,14,1,True,10,46
502,2,58,32.0,197.0,-73.156,2.21,amorphous,14,0,True,10,46
502,2,59,259.0,91.0,-65.523,-6.367,amorphous,8,0,True,10,46
503,1,57,7.16,85.98,-21.42,3.491,amorphous,14,2,True,10,46
503,1,58,-41.16,199.21,-73.156,2.21,amorphous,14,1,True,10,46
503,1,59,152.0,90.0,-86.262,-3.684,amorphous,9,0,True,10,46
504,1,57,-14.26,89.47,-21.42,3.491,amorphous,14,3,True,10,46
504,1,58,-114.31,201.42,-73.156,2.21,amorphous,14,2,True,10,46
504,1,59,112.0,92.0,-63.131,-0.842,amorphous,10,0,True,10,46
505,1,57,-35.68,92.96,-21.42,3.491,amorphous,14,4,True,10,46
505,1,58,-187.47,203.63,-73.156,2.21,amorphous,14,3,True,10,46
505,1,59,141.0,87.0,-17.065,-2.921,amorphous,11,0,True,10,46
506,1,57,-57.1,96.45,-21.42,3.491,amorphous,14,5,True,10,46
506,1,58,-260.63,205.84,-73.156,2.21,amorphous,14,4,True,10,46
506,1,59,102.0,89.0,-28.033,-0.46,amorphous,12,0,True,10,46
507,0,58,-333.78,208.05,-73.156,2.21,amorphous,14,5,True,10,46
507,0,59,73.97,88.54,-28.033,-0.46,amorphous,12,1,True,10,46
508,0,59,45.93,88.08,-28.033,-0.46,amorphous,12,2,True,10,46
509,0,59,17.9,87.62,-28.033,-0.46,amorphous,12,3,True,10,46
510,0,59,-10.13,87.16,-28.033,-0.46,amorphous,12,4,True,10,46
511,1,59,-38.16,86.7,-28.033,-0.46,amorphous,12,5,True,10,46
511,1,60,569.0,236.0,0.0,0.0,amorphous,1,0,False,10,46
512,1,60,496.0,236.0,-73.0,0.0,amorphous,2,0,True,10,47
513,1,60,442.0,237.0,-63.5,0.5,amorphous,3,0,True,10,47
514,1,60,459.0,237.0,-23.25,0.25,amorphous,4,0,True,10,47
515,1,60,446.0,237.0,-18.125,0.125,amorphous,5,0,True,10,47
516,1,60,295.0,239.0,-84.562,1.062,amorphous,6,0,True,10,47
517,1,60,198.0,231.0,-90.781,-3.469,amorphous,7,0,True,10,47
518,1,60,179.0,230.0,-54.891,-2.234,amorphous,8,0,True,10,47
519,1,60,206.0,226.0,-13.945,-3.117,amorphous,9,0,True,10,47
520,2,60,155.0,228.0,-32.473,-0.559,amorphous,10,0,True,10,47
520,2,61,619.0,112.0,0.0,0.0,fiber,1,0,False,10,47
521,2,60,33.0,229.0,-77.236,0.221,amorphous,11,0,True,11,47
521,2,61,577.0,117.0,-42.0,5.0,fiber,2,0,True,11,47
522,1,60,-44.24,229.22,-77.236,0.221,amorphous,11,1,True,10,48
522,1,61,513.0,121.0,-53.0,4.5,amorphous,3,0,True,10,48
523,1,60,-121.47,229.44,-77.236,0.221,amorphous,11,2,True,10,48
523,1,61,521.0,122.0,-22.5,2.75,amorphous,4,0,True,10,48
524,2,60,-198.71,229.66,-77.236,0.221,amorphous,11,3,True,10,48
524,2,61,550.0,103.0,3.25,-8.125,amorphous,5,0,True,10,48
524,2,62,534.0,132.0,0.0,0.0,amorphous,1,0,False,10,48
525,2,60,-275.95,229.88,-77.236,0.221,amorphous,11,4,True,10,49
525,2,61,470.0,106.0,-38.375,-2.562,amorphous,6,0,True,10,49
525,2,62,440.0,133.0,-94.0,1.0,amorphous,2,0,True,10,49
526,1,60,-353.18,230.1,-77.236,0.221,amorphous,11,5,True,10,49
526,1,61,392.0,116.0,-58.188,3.719,amorphous,7,0,True,10,49
526,1,62,346.0,134.0,-94.0,1.0,amorphous,2,1,True,10,49
527,1,61,370.0,123.0,-40.094,5.359,amorphous,8,0,True,10,49
527,1,62,252.0,135.0,-94.0,1.0,amorphous,2,2,True,10,49
528,1,61,392.0,126.0,-9.047,4.18,amorphous,9,0,True,10,49
528,1,62,158.0,136.0,-94.0,1.0,amorphous,2,3,True,10,49
529,1,61,375.0,126.0,-13.023,2.09,amorphous,10,0,True,10,49
529,1,62,64.0,137.0,-94.0,1.0,amorphous,2,4,True,10,49
530,3,61,503.0,139.0,57.488,7.545,amorphous,11,0,True,10,49
530,3,62,256.0,126.0,-65.4,-0.2,amorphous,3,0,True,10,49
530,3,63,554.0,137.0,0.0,0.0,amorphous,1,0,False,10,49
531,2,61,560.49,146.54,57.488,7.545,amorphous,11,1,True,10,50
531,2,62,167.0,115.0,-77.2,-5.6,amorphous,4,0,True,10,50
531,2,63,440.0,143.0,-114.0,6.0,amorphous,2,0,True,10,50
532,2,61,617.98,154.09,57.488,7.545,amorphous,11,2,True,10,50
532,2,62,143.0,120.0,-50.6,-0.3,amorphous,5,0,True,10,50
532,2,63,427.0,148.0,-63.5,5.5,amorphous,3,0,True,10,50
533,2,61,675.46,161.63,57.488,7.545,amorphous,11,3,True,10,50
533,2,62,165.0,120.0,-14.3,-0.15,amorphous,6,0,True,10,50
533,2,63,475.0,141.0,-7.75,-0.75,amorphous,4,0,True,10,50
534,3,61,732.95,169.18,57.488,7.545,amorphous,11,4,True,10,50
534,3,62,99.0,125.0,-40.15,2.425,amorphous,7,0,True,10,50
534,3,63,385.0,145.0,-48.875,1.625,amorphous,5,0,True,10,50
534,3,64,331.0,145.0,0.0,0.0,amorphous,1,0,False,10,50
535,2,61,790.44,176.72,57.488,7.545,amorphous,11,5,True,10,51
535,2,62,24.0,127.0,-57.575,2.212,amorphous,8,0,True,10,51
535,2,63,336.12,146.62,-48.875,1.625,amorphous,5,1,True,10,51
535,2,64,247.0,144.0,-84.0,-1.0,amorphous,2,0,True,10,51
536,1,62,-33.58,129.21,-57.575,2.212,amorphous,8,1,True,10,51
536,1,63,287.25,148.25,-48.875,1.625,amorphous,5,2,True,10,51
536,1,64,189.0,148.0,-71.0,1.5,amorphous,3,0,True,10,51
537,1,62,-91.15,131.43,-57.575,2.212,amorphous,8,2,True,10,51
537,1,63,205.0,149.0,-54.438,1.479,amorphous,6,0,True,10,51
537,1,64,118.0,149.5,-71.0,1.5,amorphous,3,1,True,10,51
538,2,62,-148.73,133.64,-57.575,2.212,amorphous,8,3,True,10,51
538,2,63,216.0,144.0,-21.719,-1.76,amorphous,7,0,True,10,51
538,2,64,10.0,114.0,-80.25,-7.75,amorphous,4,0,True,10,51
539,1,62,-206.3,135.85,-57.575,2.212,amorphous,8,4,True,10,51
539,1,63,194.28,142.24,-21.719,-1.76,amorphous,7,1,True,10,51
539,1,64,52.0,152.0,-19.125,15.125,amorphous,5,0,True,10,51
540,0,62,-263.88,138.06,-57.575,2.212,amorphous,8,5,True,10,51
540,0,63,172.56,140.48,-21.719,-1.76,amorphous,7,2,True,10,51
540,0,64,32.88,167.12,-19.125,15.125,amorphous,5,1,True,10,51
541,0,63,150.84,138.72,-21.719,-1.76,amorphous,7,3,True,10,51
541,0,64,13.75,182.25,-19.125,15.125,amorphous,5,2,True,10,51
542,0,63,129.12,136.96,-21.719,-1.76,amorphous,7,4,True,10,51
542,0,64,-5.38,197.38,-19.125,15.125,amorphous,5,3,True,10,51
543,0,63,107.41,135.2,-21.719,-1.76,amorphous,7,5,True,10,51
543,0,64,-24.5,212.5,-19.125,15.125,amorphous,5,4,True,10,51
544,0,64,-43.62,227.62,-19.125,15.125,amorphous,5,5,True,10,51
558,1,65,580.0,110.0,0.0,0.0,amorphous,1,0,False,10,51
559,1,65,550.0,109.0,-30.0,-1.0,amorphous,2,0,True,10,52
560,1,65,557.0,112.0,-11.5,1.0,amorphous,3,0,True,10,52
561,1,65,599.0,109.0,15.25,-1.0,amorphous,4,0,True,10,52
562,0,65,614.25,108.0,15.25,-1.0,amorphous,4,1,True,10,52
563,1,65,382.0,109.0,-46.625,-0.5,amorphous,5,0,True,10,52
564,1,65,362.0,112.0,-33.312,1.25,amorphous,6,0,True,10,52
565,1,65,402.0,110.0,3.344,-0.375,amorphous,7,0,True,10,52
566,1,65,415.0,107.0,8.172,-1.688,amorphous,8,0,True,10,52
567,1,65,259.0,109.0,-73.914,0.156,amorphous,9,0,True,10,52
568,1,65,208.0,106.0,-62.457,-1.422,amorphous,10,0,True,10,52
569,1,65,209.0,108.0,-30.729,0.289,amorphous,11,0,True,10,52
570,1,65,232.0,106.0,-3.864,-0.855,amorphous,12,0,True,10,52
571,0,65,228.14,105.14,-3.864,-0.855,amorphous,12,1,True,10,52
572,1,65,28.0,112.0,-52.932,1.072,amorphous,13,0,True,10,52
573,0,65,-24.93,113.07,-52.932,1.072,amorphous,13,1,True,10,52
574,1,65,12.0,110.0,-30.466,0.036,amorphous,14,0,True,10,52
575,1,65,17.0,106.0,-12.733,-1.982,amorphous,15,0,True,10,52
576,0,65,4.27,104.02,-12.733,-1.982,amorphous,15,1,True,10,52
577,0,65,-8.47,102.04,-12.733,-1.982,amorphous,15,2,True,10,52
578,0,65,-21.2,100.05,-12.733,-1.982,amorphous,15,3,True,10,52
579,0,65,-33.93,98.07,-12.733,-1.982,amorphous,15,4,True,10,52
580,0,65,-46.67,96.09,-12.733,-1.982,amorphous,15,5,True,10,52
